"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source","AWB Number"
"8844071","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4b8c799c629f83c657c6b4;contact=6a4b8c799c629f83c657c6b4;time=1783674192","151951960050383"
"8821845","whatsapp","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4a7c63a74e40c37e1871d6;contact=6a4a7c63a74e40c37e1871d6;time=1783579574","18755850205034"
"8848391","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce73f5a8da36ec0844d0c;contact=6a4ce73f5a8da36ec0844d0c;time=1783596092","18755850292254"
"8813717","whatsapp","Delivery","Delayed Order","","","","Blitz","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4c9af5455ac7a507fc95ee;contact=6a4c9af5455ac7a507fc95ee;time=1783674140","GS3855124592"
"8775854","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5ab0d8029cbafc465f8;contact=6a4ce5ab0d8029cbafc465f8;time=1783674134","53668210091416"
"8825811","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cb6155a8da36ec0837508;contact=6a4cb6155a8da36ec0837508;time=1783673995","SF3616325498MCA"
"8813717","whatsapp","Delivery","Delayed Order","","","","Blitz","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4c9af5455ac7a507fc95ee;contact=6a4c9af5455ac7a507fc95ee;time=1783510953","GS3855124592"
"8835505","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ea0463e6f5f3c407cb1b0;contact=6a4ea0463e6f5f3c407cb1b0;time=1783537961","SF3616326861MCA"
"8692473_1","whatsapp","Delivery","Fake update","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69fa1063886234502ac712fd;contact=69fa1063886234502ac712fd;time=1783589134",""
"8817279","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5ae0d8029cbafc47a3a;contact=6a4ce5ae0d8029cbafc47a3a;time=1783673922","SF3616323920MCA"
"8837301","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cfc196723b47446cfbe40;contact=6a4cfc196723b47446cfbe40;time=1783673942","SF3616332289MCA"
"8833570","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b00d8029cbafc486a0;contact=6a4ce5b00d8029cbafc486a0;time=1783673893","SF3616386868MCA"
"8745263","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=698ee1f270bd6da9b1c5485e;contact=698ee1f270bd6da9b1c5485e;time=1783673877","18755849963151"
"8794082","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50b39cb67da23c03fc4580;contact=6a50b39cb67da23c03fc4580;time=1783673806","151951960101667"
"8859813","whatsapp","Delivery","Fake update","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cc3fbcfdcbd41f9e539e4;contact=6a4cc3fbcfdcbd41f9e539e4;time=1783672420","SF3616334530MCA"
"8821170","whatsapp","Delivery","Delayed Order","","","","ElasticRun","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b10d8029cbafc487b9;contact=6a4ce5b10d8029cbafc487b9;time=1783513461","MC4D315248DBVG"
"8857970","whatsapp","Delivery","Fake update","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4b7d107774144a36bab6d5;contact=6a4b7d107774144a36bab6d5;time=1783662110","151951960110661"
"8825039","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4dd6e7a65f4f4361fc9258;contact=6a4dd6e7a65f4f4361fc9258;time=1783601235","53668210113514"
"8793831","email","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69c786270941221a22b98e42;contact=69c786270941221a22b98e42;time=1783672852","53668210087846"
"8814004","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5ab0d8029cbafc46860;contact=6a4ce5ab0d8029cbafc46860;time=1783672721","18755850170841"
"8845246","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cfc1a6723b47446cfc29a;contact=6a4cfc1a6723b47446cfc29a;time=1783673258","SF3616333082MCA"
"8833075","whatsapp","Delivery","Delayed Order","","","","ElasticRun","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4fd356688aab20869612cd;contact=6a4fd356688aab20869612cd;time=1783673157","MC4D364470EBMX"
"8800952","whatsapp","Delivery","Fake update","11% AHA BHA Strawberry Body Lotion for Skin Smoothening","MCaf402","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4e4de83e6f5f3c407c17d5;contact=6a4e4de83e6f5f3c407c17d5;time=1783673123","18755850125363"
"8747875","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a40eb3798d51c73f8ad0e93;contact=6a40eb3798d51c73f8ad0e93;time=1783673180","SF3389338850MCA"
"8748055","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a40ed9e98d51c73f8ad12c0;contact=6a40ed9e98d51c73f8ad12c0;time=1783611894","151951950296448"
"8800952","whatsapp","Delivery","Fake update","11% AHA BHA Strawberry Body Lotion for Skin Smoothening","MCaf402","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4e4de83e6f5f3c407c17d5;contact=6a4e4de83e6f5f3c407c17d5;time=1783672563","18755850125363"
"8862582","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50abd351fecd1d58c58429;contact=6a50abd351fecd1d58c58429;time=1783672864","SF3616330627MCA"
"8863783","whatsapp","Delivery","Fake update","Island Fresh Triple-Action Deo Body Wash 250ml","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4bfc7010d3208e4b942af1;contact=6a4bfc7010d3208e4b942af1;time=1783672879","18755850340451"
"8846404","email","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce73d5a8da36ec084419e;contact=6a4ce73d5a8da36ec084419e;time=1783672860","151951960109608"
"8801254","whatsapp","Delivery","Fake Order RTO","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4155ac98d51c73f8aeb0bf;contact=6a4155ac98d51c73f8aeb0bf;time=1783672538","SF3616385558MCA"
"8862582","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50abd351fecd1d58c58429;contact=6a50abd351fecd1d58c58429;time=1783672295","SF3616330627MCA"
"8850971","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cfc1c6723b47446cfc7ea;contact=6a4cfc1c6723b47446cfc7ea;time=1783672752","SF3616390165MCA"
"8822176","whatsapp","Delivery","Fake Order RTO","Sweet Escape Perfume Body Lotion","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4b4bc9d4486df078e365da;contact=6a4b4bc9d4486df078e365da;time=1783672427","18755850212815"
"8851500","whatsapp","Delivery","Delayed Order-Product","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ab260a74e40c37e18ab59;contact=6a4ab260a74e40c37e18ab59;time=1783672774","151951960109951"
"8851708","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4fb0f312383e3202adff26;contact=6a4fb0f312383e3202adff26;time=1783672693","SF3616390166MCA"
"8833906","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4e4fa03e6f5f3c407c2584;contact=6a4e4fa03e6f5f3c407c2584;time=1783672687","53668210120433"
"8856580","whatsapp","Delivery","Fake update","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cc4bb5a8da36ec083a264;contact=6a4cc4bb5a8da36ec083a264;time=1783672605","SF3616389075MCA"
"8856128","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69e607309ec2cc0c7097189f;contact=69e607309ec2cc0c7097189f;time=1783672598","53668210147081"
"8803709","whatsapp","Delivery","Delayed Order","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4a40f430b92b24a40e7957;contact=6a4a40f430b92b24a40e7957;time=1783622028",""
"8812408","whatsapp","Delivery","Delayed Order","","","","DTDC","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=68542307930ac1b774b78468;contact=68542307930ac1b774b78468;time=1783672383","7D125747067"
"8875373","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69f454619e40605bf2dbe2e9;contact=69f454619e40605bf2dbe2e9;time=1783672305","SF3616333708MCA"
"8842984","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce73e5a8da36ec084459b;contact=6a4ce73e5a8da36ec084459b;time=1783672373","151951960051619"
"8828012","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a490037ffc599dff7d09c3d;contact=6a490037ffc599dff7d09c3d;time=1783672268","SF3584298143MCE"
"8845023","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce73a5a8da36ec0842a6c;contact=6a4ce73a5a8da36ec0842a6c;time=1783668109","SF3616388329MCA"
"8862582","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50abd351fecd1d58c58429;contact=6a50abd351fecd1d58c58429;time=1783672088","SF3616330627MCA"
"8856635","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4f6d925ac46103ce2128cc;contact=6a4f6d925ac46103ce2128cc;time=1783672078","18755850347274"
"8689984","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a366380db9e5151160c658b;contact=6a366380db9e5151160c658b;time=1783669561","18755849802151"
"8856635","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4f6d925ac46103ce2128cc;contact=6a4f6d925ac46103ce2128cc;time=1783607437","18755850347274"
"8822752","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a2597590d345c89ed4d0deb;contact=6a2597590d345c89ed4d0deb;time=1783671960","151951960047450"
"Fien2348650","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50ac1c51fecd1d58c584b9;contact=6a50ac1c51fecd1d58c584b9;time=1783671838","151951960101063"
"Fien2403700","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ba8eb5e632ab861290b52;contact=6a4ba8eb5e632ab861290b52;time=1783671630","18755850109775"
"8862582","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50abd351fecd1d58c58429;contact=6a50abd351fecd1d58c58429;time=1783671833","SF3616330627MCA"
"8871147","whatsapp","Delivery","Delayed Order","High Shine Perfector Hair Spray","Mcaf406","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50abcf51fecd1d58c5841b;contact=6a50abcf51fecd1d58c5841b;time=1783671761","SF3616333319MCA"
"8842662","whatsapp","Delivery","Fake Order RTO","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4a23dd30b92b24a40e3775;contact=6a4a23dd30b92b24a40e3775;time=1783586458",""
"8756405","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a41deda98d51c73f8aef31d;contact=6a41deda98d51c73f8aef31d;time=1783671748","151951960035774"
"8747875","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a40eb3798d51c73f8ad0e93;contact=6a40eb3798d51c73f8ad0e93;time=1783671654","SF3389338850MCA"
"8815282","whatsapp","Delivery","Fake Order RTO","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a47c62a9bf784984a1b9919;contact=6a47c62a9bf784984a1b9919;time=1783669479",""
"8880315","whatsapp","Delivery","Delayed Order","","","","Pikndel","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4f531661a6267b656f8665;contact=6a4f531661a6267b656f8665;time=1783671212","PA3141297"
"8878089","whatsapp","Delivery","Delayed Order","","","","Pikndel","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a96651fecd1d58c57e21;contact=6a50a96651fecd1d58c57e21;time=1783671144","PA3133946"
"8880315","whatsapp","Delivery","Delayed Order","","","","Pikndel","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4f531661a6267b656f8665;contact=6a4f531661a6267b656f8665;time=1783671167","PA3141297"
"8832018","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5af0d8029cbafc47c30;contact=6a4ce5af0d8029cbafc47c30;time=1783671006","18755850232710"
"8621310","whatsapp","Delivery","Marked Delivered but customer did not receive order","Guava Tini De-Tan Body Wash","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a2bc65b278709aaa1f96d6c;contact=6a2bc65b278709aaa1f96d6c;time=1783669788","SF3523958417MCE"
"8859381","whatsapp","Delivery","Delayed Order","Pore Clearing Coffee Cookie Face Scrub","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69e60cf872992da189046878;contact=69e60cf872992da189046878;time=1783670822","151951960111536"
"8855698","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69c77afffebc1aa61df5c7c6;contact=69c77afffebc1aa61df5c7c6;time=1783670864","SF3616333208MCA"
"8863185","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a36b51fecd1d58c56ae3;contact=6a50a36b51fecd1d58c56ae3;time=1783670819","18755850350030"
"8843248","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce7375a8da36ec0841714;contact=6a4ce7375a8da36ec0841714;time=1783668309","18755850280564"
"8859381","whatsapp","Delivery","Delayed Order","Pore Clearing Coffee Cookie Face Scrub","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69e60cf872992da189046878;contact=69e60cf872992da189046878;time=1783670785","151951960111536"
"8867237","whatsapp","Delivery","Fake update","","","","Pikndel","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a7c7b67da23c03fc2af9;contact=6a50a7c7b67da23c03fc2af9;time=1783670778","PA3091846"
"8825822","email","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a48c9ad245177a0a64064d2;contact=6a48c9ad245177a0a64064d2;time=1783670451","18755850227902"
"8817004","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4cd1dacfdcbd41f9e55c17;contact=6a4cd1dacfdcbd41f9e55c17;time=1783670732","SF3584301367MCE"
"8842782","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b30d8029cbafc49517;contact=6a4ce5b30d8029cbafc49517;time=1783670583","SF3616328377MCA"
"8818986","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b30d8029cbafc49468;contact=6a4ce5b30d8029cbafc49468;time=1783670649","SF3616328021MCA"
"8863185","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a36b51fecd1d58c56ae3;contact=6a50a36b51fecd1d58c56ae3;time=1783670501","18755850350030"
"8813152","email","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a6f1b67da23c03fc28a7;contact=6a50a6f1b67da23c03fc28a7;time=1783670539","SF3616324478MCA"
"8808469","email","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ba9465e632ab861290ce9;contact=6a4ba9465e632ab861290ce9;time=1783670502","18755850151613"
"8790220","whatsapp","Delivery","Fake update","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4de30fa65f4f4361fce9d1;contact=6a4de30fa65f4f4361fce9d1;time=1783581193",""
"8621310","whatsapp","Delivery","Fake update","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a509f9551fecd1d58c55f75;contact=6a509f9551fecd1d58c55f75;time=1783668631",""
"8813916","whatsapp","Delivery","Delayed Order","Caramel Crunch Exfoliating Body Wash","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4bcaad738db2dc62f10a4d;contact=6a4bcaad738db2dc62f10a4d;time=1783670373","151951960045552"
"8743824","whatsapp","Delivery","Delayed Order","","","","Pikndel","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a40c04de10673b62e0ae75f;contact=6a40c04de10673b62e0ae75f;time=1783670166","PA2921963"
"8814749","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a478bcaf049ffe04c6c9ca6;contact=6a478bcaf049ffe04c6c9ca6;time=1783670082","SF3584299928MCE"
"8840501","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4a05e29fb764011a7ebe04;contact=6a4a05e29fb764011a7ebe04;time=1783669988","18755850332423"
"8776079","whatsapp","Delivery","Delayed Order","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5a90d8029cbafc45e3c;contact=6a4ce5a90d8029cbafc45e3c;time=1783666715",""
"8859731","whatsapp","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a37c51fecd1d58c56b3e;contact=6a50a37c51fecd1d58c56b3e;time=1783669879","151951950367352"
"8834085","email","Delivery","Delayed Order","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce7375a8da36ec08412bd;contact=6a4ce7375a8da36ec08412bd;time=1783669878","151951950484800"
"8792052","instagram","Delivery","Delayed Order","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50939e51fecd1d58c52604;contact=6a50939e51fecd1d58c52604;time=1783665568",""
"8863185","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a36b51fecd1d58c56ae3;contact=6a50a36b51fecd1d58c56ae3;time=1783669648","18755850350030"
"8774112","whatsapp","Delivery","Fake update","","","","Blue Dart","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a467b25f049ffe04c6b4830;contact=6a467b25f049ffe04c6b4830;time=1783667956","77054669296"
"8830273","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b10d8029cbafc48a62;contact=6a4ce5b10d8029cbafc48a62;time=1783669516","18755850253231"
"8864821","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69ca663f7b7d9073281c190c;contact=69ca663f7b7d9073281c190c;time=1783666705","SF3584301056MCE"
"Fien2313840","whatsapp","Delivery","Fake update","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4225279c1add8a9e5c259b;contact=6a4225279c1add8a9e5c259b;time=1783667254","18755849914873"
"8681111","email","Delivery","Delayed Order","Guava Tini De-Tan Body Wash","","","Blue Dart","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a313e2fc81507b20c38447f;contact=6a313e2fc81507b20c38447f;time=1783668055","77050418734"
"8801887","whatsapp","Delivery","Delivery Boy complaint","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a467236adab3313184812e6;contact=6a467236adab3313184812e6;time=1783666316","151951950484136"
"8844022","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69ed1ec3429c714d5e0cfb4f;contact=69ed1ec3429c714d5e0cfb4f;time=1783666993","SF3616388719MCA"
"8743815","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69d777b572fc74a76522124c;contact=69d777b572fc74a76522124c;time=1783669163","SF3584303889MCE"
"8783888","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5ad0d8029cbafc471a0;contact=6a4ce5ad0d8029cbafc471a0;time=1783668950","53668210096736"
"8696647","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a36cf6a1f49bb2327c5a1a1;contact=6a36cf6a1f49bb2327c5a1a1;time=1783613546","SF3584305177MCE"
"8862334","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a50a0fb51fecd1d58c563bc;contact=6a50a0fb51fecd1d58c563bc;time=1783668990","SF3616330831MCA"
"1501805_1","whatsapp","Delivery","Fake Order RTO","","","","","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a3e0f6bd68f88d37ce50945;contact=6a3e0f6bd68f88d37ce50945;time=1783609279",""
"8855276","whatsapp","Delivery","Fake update","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce73f5a8da36ec0845094;contact=6a4ce73f5a8da36ec0845094;time=1783668842","18755850321654"
"Fien2474490","email","Delivery","Fake Order RTO","11% AHA BHA Strawberry Body Lotion for Skin Smoothening","MCaf402","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4240f1f2863ae37c575210;contact=6a4240f1f2863ae37c575210;time=1783611154","SF3616332071MCA"
"Fien2337200","whatsapp","Delivery","Fake update","","","","DTDC","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4baa687774144a36bb6cbb;contact=6a4baa687774144a36bb6cbb;time=1783665767","7D125746088"
"8851860","whatsapp","Delivery","Fake update","","","","Xpressbees","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a47bf3ffdcc6ac59079fe87;contact=6a47bf3ffdcc6ac59079fe87;time=1783668597","151951950367457"
"8800986","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ba9a95e632ab861290e77;contact=6a4ba9a95e632ab861290e77;time=1783667763","53668210096412"
"8799243","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5aa0d8029cbafc4640e;contact=6a4ce5aa0d8029cbafc4640e;time=1783668298","18755850094401"
"8773112","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4a36e09fb764011a7f35c6;contact=6a4a36e09fb764011a7f35c6;time=1783668077","18755850075895"
"8838650","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce7395a8da36ec084221d;contact=6a4ce7395a8da36ec084221d;time=1783668067","SF3616327532MCA"
"8681819","whatsapp","Delivery","Lost/Damaged/Destroyed","","","","Blue Dart","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=69c67e78a87e334b017eb0ff;contact=69c67e78a87e334b017eb0ff;time=1783621750","77859356735"
"8835227","whatsapp","Delivery","Delayed Order","","","","Shadowfax","7_Jul'26","7_Jul Week 2","https://dashboard.flowcall.co/chats;phone=6a4ce5b20d8029cbafc49063;contact=6a4ce5b20d8029cbafc49063;time=1783668089","SF3616327016MCA"
